PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,total_grp,cnt_grp,star
450388,0.2913425363,-0.4283727,-0.238639043,-0.235653185,-0.546748187,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.200100709,7,8,11,8,10,5,2,1,5,3) # of groups=5,3
450389,-1.242861828,-0.016488895,0.565330115,0.5191471816,0.2932016908,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.003287951,5,5,8,8,11,5,2,1,5,3) # of groups=5,3
450395,1.3061672087,1.2632363707,0.5059815335,-0.526016762,-1.080397945,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4312132837,3,3,7,8,11,5,2,1,5,3) # of groups=5,5
450403,1.5183072012,-1.020521088,0.7869920086,0.0643286857,-0.084811162,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2866261581,6,8,8,8,9,5,2,1,5,3) # of groups=5,4
450424,1.4831291171,0.0995748536,0.4078960385,0.5087749646,0.2864735708,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5842393228,7,7,11,8,11,5,2,1,5,3) # of groups=5,5
450431,1.4851452304,0.5807543025,1.3387342062,0.8246542295,0.1534580142,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.9488583148,7,7,9,8,10,5,2,1,5,3) # of groups=5,5
450447,-0.793568395,0.704552884,-0.293839188,-0.717071951,-2.017062438,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.484031356,3,5,7,8,8,5,2,1,5,3) # of groups=5,2
450462,0.3122848608,0.1971946987,-0.26884843,-0.849627828,-0.003504292,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.134399788,7,8,9,8,9,5,2,1,5,3) # of groups=5,3
450469,0.5279067792,0.013952366,-0.195232916,-1.851819105,-0.612047036,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.404588077,5,5,7,8,6,5,2,1,5,3) # of groups=5,2
450484,0.5506394723,1.0997255722,-0.891943786,-0.798825753,-1.125772599,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.143981701,7,6,9,8,8,5,2,1,5,3) # of groups=5,3
450508,0.3445696959,-0.257931068,-0.833554928,-0.7052914,-2.168324143,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.579684591,5,6,9,8,8,5,2,1,5,3) # of groups=5,2
450518,-0.043354944,0.5866493401,-0.132552519,-1.167622828,-0.918696949,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.276757443,6,6,9,8,9,5,2,1,5,3) # of groups=5,3
450537,-0.985727121,-0.378435717,0.8308214761,0.226678243,-0.987834549,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.186006032,7,7,11,8,8,5,2,1,5,3) # of groups=5,3
450539,0.5471150151,0.3759419248,-0.620058099,-0.170408475,-1.297578504,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.12653954,3,3,7,8,10,5,2,1,5,3) # of groups=5,3
450563,0.3242203496,0.5403646616,0.5351926319,0.3664746214,0.9446253768,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5019305434,6,8,8,8,9,5,2,1,5,3) # of groups=5,5
450565,-1.514190359,-0.566447172,-0.59731204,-0.469001872,-0.858553243,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.795355707,3,4,7,8,10,5,2,1,5,3) # of groups=5,1
450571,-0.905736802,-0.918098989,0.1311306207,0.5137698457,-0.959564916,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.374513561,7,8,11,8,10,5,2,1,5,3) # of groups=5,2
450587,-1.019683414,-0.151918924,-0.069781138,-0.71815153,-2.022023586,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.673740532,5,5,9,8,11,5,2,1,5,3) # of groups=5,2
450596,0.41250449,-0.606169719,-0.4665588,-0.249615757,-0.531855416,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.263987403,6,5,8,8,11,5,2,1,5,3) # of groups=5,3
450604,-0.383892704,0.7418899654,0.5817352377,1.4303704868,0.1630364994,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5409870369,3,4,7,8,10,5,2,1,5,3) # of groups=5,5
450610,0.940996424,0.449874115,0.0657800948,0.0868818646,-1.002148234,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2193193616,7,8,9,8,11,5,2,1,5,3) # of groups=5,4
450617,1.6263107596,-1.875144888,0.1956119335,-1.252886614,-0.439380017,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.34006954,7,8,9,8,8,5,2,1,5,3) # of groups=5,2
450634,-0.007557949,-1.064538559,0.7980051585,0.5087749646,0.6183307233,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1258300821,7,7,9,8,8,5,2,1,5,3) # of groups=5,4
450638,0.0838655227,-1.249994412,0.8818625971,-0.834585676,-0.229475793,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.273684528,6,6,7,8,8,5,2,1,5,3) # of groups=5,3
450639,-0.800241651,0.3590829747,0.5927568798,-0.231033484,0.5297233026,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0460910346,7,7,8,8,8,5,2,1,5,3) # of groups=5,4
450643,0.8272909733,-0.429302518,-0.567135581,-0.313436081,0.1344740033,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.090031425,7,6,8,8,10,5,2,1,5,3) # of groups=5,3
450644,0.5785079535,-0.76841328,0.8575429031,-1.094507962,-1.520233112,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.276339458,7,6,7,8,9,5,2,1,5,3) # of groups=5,3
450647,0.6504020628,-0.154164626,0.7697039722,0.7558390249,-0.999658823,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3248326366,7,8,11,8,9,5,2,1,5,3) # of groups=5,4
450651,0.4724357594,-0.614911576,0.2605638135,-0.01486064,-0.780952617,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.071004295,7,8,9,8,9,5,2,1,5,3) # of groups=5,3
450656,-1.805520287,0.3461876301,-0.169771795,0.210199524,0.0669124987,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.304129584,5,6,9,8,9,5,2,1,5,3) # of groups=5,2
450659,1.7022677155,0.3289790162,0.3826406905,0.1941513539,-1.433485677,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4017502495,3,6,5,8,8,5,2,1,5,3) # of groups=5,5
450661,0.2166931961,-0.071804549,-0.819961535,-0.771147808,-1.626394041,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.513335838,6,5,8,8,8,5,2,1,5,3) # of groups=5,2
450662,0.6439177382,-1.47806188,0.355340333,-1.632833401,-1.218674734,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.610801154,6,7,7,8,9,5,2,1,5,3) # of groups=5,2
450668,-0.933036223,-0.70829522,0.3115170827,-0.686581146,-0.38192929,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.489438526,7,7,9,8,7,5,2,1,5,3) # of groups=5,2
450669,0.2099893173,-0.600388084,1.194981295,0.0643286857,0.3113474559,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2285221618,6,6,8,8,9,5,2,1,5,3) # of groups=5,4
45066F,2.6005984519,-4.50224616,1.6003301732,-0.776142689,-0.683226686,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.319028452,5,3,5,8,5,5,2,1,5,3) # of groups=5,2
450670,0.5095075388,-1.07252374,0.6426052124,-1.012754161,0.0878650714,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.194752524,7,7,9,8,8,5,2,1,5,3) # of groups=5,3
450672,0.9809330449,0.2487869192,0.4899453156,-0.01486064,-1.133736438,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2390086482,7,7,9,8,7,5,2,1,5,3) # of groups=5,4
450675,-0.409065506,-0.419929381,0.2866667195,-1.251480184,-0.297871304,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.430382394,7,8,9,8,9,5,2,1,5,3) # of groups=5,2
450677,1.2860885199,0.3937956217,-0.285069729,0.0008908171,-0.307651088,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2701370201,6,7,8,8,9,5,2,1,5,3) # of groups=5,4
450678,-0.99435827,-0.683527984,0.2115935027,-2.567289053,-0.307407967,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.924276953,5,5,6,8,7,5,2,1,5,3) # of groups=5,1
450684,1.2813768771,-0.565811448,-0.735099605,-1.087724197,-0.537926376,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.308148007,6,7,9,8,10,5,2,1,5,3) # of groups=5,2
450686,0.950281691,-0.35015246,-0.221216502,0.6725309518,-0.757512067,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1404161617,7,7,11,8,9,5,2,1,5,3) # of groups=5,4
450688,0.4335883442,0.0155795993,0.3871651129,-1.18906629,-0.51357487,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.139230296,5,5,6,8,9,5,2,1,5,3) # of groups=5,3
450690,0.1750252952,0.1121635836,1.612862397,1.2141976425,-0.127232611,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6698668487,3,3,7,8,8,5,2,1,5,3) # of groups=5,5
450697,-0.519550022,-0.249151887,1.1162816795,-1.330669509,-0.907840783,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.325220637,4,6,4,8,8,5,2,1,5,3) # of groups=5,2
450702,-0.512060227,-0.579348476,0.3808971246,-0.389412135,-1.260498665,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.393243057,7,8,9,8,11,5,2,1,5,3) # of groups=5,2
450709,1.9165201936,-0.67925518,0.095507736,0.1281490091,0.6133203721,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3950012316,5,7,10,8,11,5,2,1,5,3) # of groups=5,5
450711,1.1712742293,-0.584026874,0.5023489954,-0.917745908,0.273787096,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.070661549,7,6,8,8,8,5,2,1,5,3) # of groups=5,4
450713,0.6276698209,-0.595378945,0.6759259821,-0.171832861,0.2396295966,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1467600309,7,7,11,8,9,5,2,1,5,3) # of groups=5,4
450718,0.2016274687,-0.357414285,0.9982343813,-0.216688457,0.1517562691,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.155877756,7,7,9,8,9,5,2,1,5,3) # of groups=5,4
450723,-0.071744345,-0.486909824,0.0450180748,-0.544730728,0.5485178879,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.167018554,7,7,9,8,10,5,2,1,5,3) # of groups=5,3
450742,0.4311057222,-0.387004562,-1.401780475,-0.531015355,0.1227713207,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.400780269,6,7,7,8,10,5,2,1,5,3) # of groups=5,2
450743,-0.209072442,0.1098946045,0.3102150652,-0.249615757,0.6711379566,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0720492783,7,7,9,8,10,5,2,1,5,3) # of groups=5,4
450747,-0.253739925,-0.59704057,-0.201942732,-1.417420096,-0.432539437,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.595336264,4,5,6,8,9,5,2,1,5,3) # of groups=5,2
45074F,2.4471649386,-2.664768634,-1.350949083,-0.60879825,0.6805840522,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.39734714,5,4,6,8,7,5,2,1,5,3) # of groups=5,2
450771,0.1340582705,0.7955297517,0.1105810347,-0.473269491,-0.253175699,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0943368206,6,8,8,8,8,5,2,1,5,3) # of groups=5,4
450775,0.5884543671,-1.057720433,0.6498272227,-1.55683939,-0.756521162,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.393563751,7,8,9,8,10,5,2,1,5,3) # of groups=5,2
450779,1.1093755291,0.7578431159,0.4601729493,-0.01345421,0.1149355307,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5228584882,5,8,8,8,8,5,2,1,5,3) # of groups=5,5
450788,0.08467996,0.6403502045,0.070218147,-1.087724197,-0.787150489,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.158802753,7,8,9,8,9,5,2,1,5,3) # of groups=5,3
450801,0.1550389733,0.4938064293,-0.878531727,0.4352898259,-0.268284336,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0130386499,7,8,11,8,11,5,2,1,5,3) # of groups=5,3
450809,0.1894640451,-0.081104721,0.8350891663,0.0643286857,0.069785291,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2300852136,7,8,9,8,8,5,2,1,5,3) # of groups=5,4
450820,1.6795769962,-0.911771875,0.6173495958,0.0643286857,0.5133991837,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3804942507,7,8,11,8,11,5,2,1,5,3) # of groups=5,4
450822,0.0924056621,-1.521520634,0.7706671652,-0.769111724,0.2759611622,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.280947757,3,4,4,8,8,5,2,1,5,3) # of groups=5,3
450828,0.5291387831,1.3597535107,-1.368421716,0.6056685254,-0.233194663,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2197672431,3,3,6,8,8,5,2,1,5,3) # of groups=5,4
450840,-0.936233474,0.2091320311,0.9162613316,-0.3177037,0.6428683426,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0488645626,4,5,7,8,8,5,2,1,5,3) # of groups=5,4
450844,1.5407331301,-0.363565619,0.2477389851,0.0643286857,0.9155843093,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4375018571,7,8,11,8,9,5,2,1,5,3) # of groups=5,5
450847,0.1048657299,0.4670850391,0.3969162716,-0.677613455,-0.48609015,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0057449708,6,7,7,8,11,5,2,1,5,3) # of groups=5,3
450848,1.2047320085,0.5727349161,0.812895004,-0.217768036,-0.130890378,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.506263811,6,6,7,8,11,5,2,1,5,3) # of groups=5,5
450855,0.266070869,-0.201852489,1.1543737904,0.1445975902,-0.911850273,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1904797145,5,6,9,8,8,5,2,1,5,3) # of groups=5,4
450862,1.2971886732,-0.498148215,0.494522347,-0.155057429,-0.139583476,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2337211655,7,7,10,8,8,5,2,1,5,3) # of groups=5,4
450867,1.36425097,0.4462916813,0.4083118662,0.2341591328,-0.344546301,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4983174469,3,6,7,8,10,5,2,1,5,3) # of groups=5,5
450869,1.1090520107,0.3133833687,-0.230041066,-1.104882084,-0.359126074,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.023842438,7,8,11,8,10,5,2,1,5,3) # of groups=5,3
45086F,0.7173484262,-1.135173194,0.4106233887,1.1342810551,-0.346794822,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.20634215,4,4,6,8,6,5,2,1,5,3) # of groups=5,4
450876,-0.788028383,-1.146912184,-1.142174102,0.3662453782,-0.440671636,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.64927184,5,3,9,8,8,5,2,1,5,3) # of groups=5,2
450885,0.3948683542,0.2557756399,0.885419265,0.6367889846,1.0462504995,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6035775535,5,4,8,8,8,5,2,1,5,3) # of groups=5,5
450890,-0.176555089,0.7381289167,0.0558649811,0.9417657361,0.6414878534,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4200035423,6,7,8,8,8,5,2,1,5,3) # of groups=5,5
45090F,0.9050016744,-0.799178045,0.5753643939,0.9092208911,-1.152344734,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2116085931,5,4,6,8,6,5,2,1,5,3) # of groups=5,4
460001,-0.281905574,1.9149606876,0.3283063791,0.8393261076,0.3289659031,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6556271805,6,7,9,8,10,5,2,1,5,3) # of groups=5,5
460003,0.3043800628,1.0609202897,-0.634848671,0.2009351198,-0.164498583,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1851652663,4,5,8,8,8,5,2,1,5,3) # of groups=5,4
460004,0.0911451667,1.628905993,0.6582453015,0.139927656,-0.598876527,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4821441226,7,7,11,8,11,5,2,1,5,3) # of groups=5,5
460005,-0.125792026,1.1571660658,0.7249777368,-1.244696418,-0.107799913,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0996281894,7,7,8,8,10,5,2,1,5,3) # of groups=5,4
460009,0.6008664689,2.235106503,0.1331724101,1.2439116719,-0.013251407,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.925282383,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
460010,1.3102443621,1.2883249771,0.5600893779,0.3181765118,-0.216081881,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.7389739246,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
460011,-0.205555406,0.5459827518,0.0665345851,0.5037781795,-0.024608712,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1974097789,3,3,6,8,9,5,2,1,5,3) # of groups=5,4
460013,0.5963677622,0.8495711039,-0.474793697,0.8177226222,-0.032558299,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3896439182,3,5,7,8,8,5,2,1,5,3) # of groups=5,5
460015,-0.25025078,1.4546015639,-0.244362164,0.9800721796,-0.126986566,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4115749879,3,5,9,8,11,5,2,1,5,3) # of groups=5,5
460021,0.1281831625,1.5232972477,0.8574696415,1.1439760081,-0.883842587,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6975826228,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
46002F,0.9868039085,0.3959288276,-0.474325622,0.9870037868,-0.297252713,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3813200726,5,4,6,8,5,5,2,1,5,3) # of groups=5,4
460041,0.1338599198,1.0631927796,0.2745609848,-0.018450995,0.2671999026,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3517597799,5,7,8,8,9,5,2,1,5,3) # of groups=5,4
460042,0.0472019739,1.1975435545,1.1679611699,0.5313281435,0.7271621194,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.7349471195,4,3,6,8,9,5,2,1,5,3) # of groups=5,5
460047,0.1334882743,0.1893672055,0.6004790178,-0.771844932,-0.045458046,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0278727389,7,8,9,8,9,5,2,1,5,3) # of groups=5,3
460051,-0.258461633,0.4702247566,-0.349619331,-1.177287643,-0.022383906,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.292017716,6,7,8,8,11,5,2,1,5,3) # of groups=5,3
470001,0.6156925318,-0.890377629,-1.170530517,0.6621568307,0.1603378393,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.153032392,5,4,10,8,11,5,2,1,5,3) # of groups=5,3
470003,0.2527969372,1.3234538085,0.2975857879,0.5933416262,-1.038168745,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4181989457,7,8,11,8,11,5,2,1,5,3) # of groups=5,5
470005,-0.185183621,-0.744325251,0.017730447,0.5051846094,-0.923154216,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.200229146,5,7,9,8,11,5,2,1,5,3) # of groups=5,3
470011,-0.149818483,-0.087069132,0.1482920184,0.5973125323,0.2441945168,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1412210679,4,3,9,8,9,5,2,1,5,3) # of groups=5,4
470012,0.4444719225,0.5532192369,-0.09995997,1.2733982655,0.0110896969,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4789792437,4,5,9,8,11,5,2,1,5,3) # of groups=5,5
47001F,1.1949138114,-2.533584093,0.3445209174,1.5311564863,0.0169343524,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1201736891,3,4,5,8,5,5,2,1,5,3) # of groups=5,4
470024,-0.024428593,0.6263504641,-0.565338269,-0.07978531,-0.207768657,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.034436614,5,4,7,8,9,5,2,1,5,3) # of groups=5,3
480001,-1.248002696,-0.544493653,-1.163884871,-1.181967855,-4.05487122,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.397021343,3,3,5,8,5,5,2,1,5,3) # of groups=5,1
490004,0.4681616569,0.0211795486,-1.047385688,-0.065822738,-0.75922061,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.228357262,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
490005,-0.582122337,0.1349854694,0.3262191358,-0.029223623,-0.200713527,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.057116721,7,7,9,8,11,5,2,1,5,3) # of groups=5,3
490007,0.4486721676,0.5628873206,-0.003839685,-0.091237106,-0.759280315,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.1105125556,7,6,10,8,10,5,2,1,5,3) # of groups=5,4
490009,0.2679583296,1.4339625485,-0.189100901,0.7690241017,-0.624670822,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4270451987,7,8,11,8,9,5,2,1,5,3) # of groups=5,5
490013,-0.74352209,0.2941575693,-1.419884615,0.3639818011,-0.532582337,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.395068694,5,4,10,8,11,5,2,1,5,3) # of groups=5,2
490017,-0.709236208,0.8423900553,-0.168498386,-0.851891405,0.2458861416,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.165685571,7,7,11,8,11,5,2,1,5,3) # of groups=5,3
490018,-1.529947869,1.7754711239,0.5598183236,0.3029743374,0.0277934676,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2471647175,6,7,10,8,11,5,2,1,5,3) # of groups=5,4
490019,-0.036883397,-0.508948087,-0.886633189,-1.246102848,-0.126085012,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.604415056,4,4,9,8,10,5,2,1,5,3) # of groups=5,2
490020,0.6325103652,0.3902953676,0.7422852006,-0.87841549,0.2340077454,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.2231495271,5,6,7,8,10,5,2,1,5,3) # of groups=5,4
490021,0.5212879125,1.7306130119,0.3418534952,-0.306652315,-0.596315431,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4316046114,7,8,11,8,10,5,2,1,5,3) # of groups=5,5
490022,0.0080987106,-0.746545672,-0.120270948,-1.250073754,0.5761313628,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.394798402,7,7,11,8,10,5,2,1,5,3) # of groups=5,2
490023,-0.322275131,0.1343603943,-1.027111651,-1.168319952,0.1762310989,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.503188463,5,4,9,8,12,5,2,1,5,3) # of groups=5,2
490024,-0.786797908,1.836210733,-0.093144115,-0.849627828,-0.442585769,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.029649298,7,8,11,8,10,5,2,1,5,3) # of groups=5,3
490038,0.2496004491,-0.0938373,0.3133957168,1.7557667255,0.6043545743,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.5620061791,3,3,9,8,10,5,2,1,5,3) # of groups=5,5
490040,1.3056367409,-0.125700739,0.6148246678,-0.469001872,0.1466450028,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.3092643359,6,7,8,8,10,5,2,1,5,3) # of groups=5,4
490041,-0.914446272,0.1453985668,0.7350651125,-0.531015355,0.6732988908,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.043503681,5,6,8,8,8,5,2,1,5,3) # of groups=5,3
490042,-0.070146759,0.6763710474,-0.780403785,-0.469001872,-0.37183046,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.186119556,6,7,10,8,10,5,2,1,5,3) # of groups=5,3
490043,1.4750462495,-0.039192568,0.7701229798,0.7503138476,0.3142924394,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.6880990047,6,7,10,8,11,5,2,1,5,3) # of groups=5,5
490044,0.8505714809,1.2366219568,0.675656651,-0.368665797,-0.608607747,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.4536876144,6,8,8,8,11,5,2,1,5,3) # of groups=5,5
