PROVIDER_ID,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_PatientExperience,std_weight_Readmission,std_weight_Mortality,std_weight_safety,std_weight_Process,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Process,summary_score,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,report_indicator,cnt_grp,star
030074,,,-0.054981335,,,0.22,0.22,0.22,0.22,0.12,,,,1,,-0.054981335,0,1,0,0,0,0,0,0,,
030077,,,-0.054981335,,,0.22,0.22,0.22,0.22,0.12,,,,1,,-0.054981335,0,1,0,0,0,0,0,0,,
030078,,-0.751471571,-1.58847932,-0.187693398,0.615304894,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,-0.618263021,0,2,1,8,2,1,0,0,,
030083,-1.353001817,-1.362798234,0.56144289,-0.840537478,0.053272831,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.652484081,5,6,8,8,6,5,2,1,3) # of groups=5,2
030084,0.478638461,0.71102625,0.119981784,0.69052652,-1.120660899,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.305558755,2,1,3,8,3,3,0,0,,
030085,-1.5573916,0.531021079,0.531148857,-0.762233892,0.317387751,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.238553692,7,8,11,8,9,5,2,1,3) # of groups=5,3
030087,0.635116319,-0.758526848,0.333168209,-0.30362016,0.010380024,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.019404143,7,8,11,8,7,5,2,1,3) # of groups=5,3
030088,-1.199602542,1.028802764,0.125118274,-1.436461934,0.041725474,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.321064499,6,8,10,8,8,5,2,1,3) # of groups=5,3
030089,0.687758136,-0.087535699,-1.088034481,-1.058725367,-0.549287235,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.406152698,7,8,9,8,7,5,2,1,3) # of groups=5,2
030092,0.390251655,0.384476568,-0.277090246,-0.747515232,-0.450526344,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.109036157,7,8,9,8,6,5,2,1,3) # of groups=5,3
030093,0.245595746,0.454798957,0.760539173,-1.219693459,-0.074952137,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.044078635,6,8,10,8,7,5,2,1,3) # of groups=5,4
030094,-0.623945952,-0.654994058,0.435818494,-0.917666944,0.433402555,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.335365155,7,7,9,8,8,5,2,1,3) # of groups=5,3
030101,-0.331403972,-1.196039753,0.205510135,-1.801210795,-0.095543562,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.698556992,6,7,8,8,7,5,2,1,3) # of groups=5,2
030103,2.184105312,0.655689555,-0.172860421,1.714953411,-0.788214088,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.869429638,7,7,11,8,9,5,2,1,3) # of groups=5,5
030105,0.527024792,1.653148556,0.684147873,0.146864909,,0.22,0.22,0.22,0.22,0.12,0.25,0.25,0.25,0.25,,0.752796532,5,4,6,8,0,4,2,1,2) # of groups=4,5
030107,,2.145381206,1.667448979,2.004181619,0.950419492,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.78691402,0,2,3,8,1,2,0,0,,
030108,,0.811849038,0.963487893,1.257182304,,0.22,0.22,0.22,0.22,0.12,0.333333333,0.333333333,,0.333333333,,1.010839745,0,2,3,8,0,2,0,0,,
030110,-1.143041951,-0.453422493,1.396428721,-1.23044253,0.189198947,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.292001342,7,7,9,8,6,5,2,1,3) # of groups=5,3
030111,0.100812608,1.273320675,0.876105496,-1.216809559,-0.381092691,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.181623306,5,5,7,8,5,5,2,1,3) # of groups=5,4
030112,,-0.67298732,-1.013064415,2.082586171,,0.22,0.22,0.22,0.22,0.12,0.333333333,0.333333333,,0.333333333,,0.132178145,0,2,3,8,0,2,0,0,,
030113,0.866022619,0.82132794,0.032500225,,,0.22,0.22,0.22,0.22,0.12,,0.333333333,0.333333333,0.333333333,,0.573283594,1,1,2,0,0,0,0,0,,
030114,-0.167998356,0.409155096,1.108405037,0.062137953,0.403825552,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.359033007,5,3,8,8,7,5,2,1,3) # of groups=5,4
030115,0.245594186,-0.171009084,-0.167084255,-0.74271098,-0.344857636,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.225129146,7,8,9,8,7,5,2,1,3) # of groups=5,3
030117,-0.613018832,-0.47832545,-0.499527361,-0.832387729,-0.58763444,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.603633195,5,3,8,8,6,5,2,1,3) # of groups=5,2
030119,1.125383418,0.10323379,-0.030402722,-0.228074977,0.220950658,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.239944771,6,8,8,8,8,5,2,1,3) # of groups=5,4
030121,-0.762737849,-0.632167793,-0.117228167,-1.727853558,-0.547225898,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.778464329,7,7,9,8,8,5,2,1,3) # of groups=5,2
030122,0.891817991,0.751946791,0.069460769,-0.242284738,-0.215155418,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.297788329,5,7,8,8,7,5,2,1,3) # of groups=5,4
030123,0.804782346,-0.246564243,0.534473114,0.437833245,0.372657071,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.38143423,6,8,8,8,5,5,2,1,3) # of groups=5,5
030130,0.401388651,0.504218406,0.289835691,0.215820095,-0.315523141,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.272615049,3,4,7,8,7,5,2,1,3) # of groups=5,4
030131,,-0.328350477,1.086783798,1.857043857,-0.84989947,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.606944927,0,2,3,8,1,2,0,0,,
030134,1.789135103,0.176184597,0.119981784,0.874830883,0.394904402,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.698617649,3,1,4,8,5,4,1,1,2) # of groups=4,5
030136,,,0.032500225,,0.875866189,0.22,0.22,0.22,0.22,0.12,,,,0.647058824,0.352941177,0.3301588,0,1,0,0,3,1,0,0,,
030137,0.381373461,-0.738814969,0.469908021,-1.509999395,0.074088565,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.298566606,3,1,6,8,2,3,1,1,1) # of groups=3,2
030138,,0.18610407,-0.844516161,,0.020109036,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,-0.254352814,0,3,3,0,4,3,1,1,1) # of groups=3,2
030139,,1.047162351,-0.44721749,,0.899927439,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,0.428534218,0,2,1,0,3,1,0,0,,
031300,-0.308571795,-0.126808987,-0.666559749,,-1.502551972,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.541965581,2,1,5,0,2,1,0,0,,
031301,0.015339972,,,,-0.811320889,0.22,0.22,0.22,0.22,0.12,,,0.647058824,,0.352941177,-0.276422685,1,0,0,0,4,1,0,0,,
031302,0.342931255,-0.155835513,,,-0.321550669,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.004598184,2,0,3,0,2,1,0,0,,
031304,,,,,0.842625588,0.22,0.22,0.22,0.22,0.12,,,,,1,0.842625588,0,0,0,0,3,1,0,0,,
031305,1.020692191,0.135716454,,,,0.22,0.22,0.22,0.22,0.12,,0.5,0.5,,,0.578204323,1,0,2,0,0,0,0,0,,
031308,,,,,1.70617267,0.22,0.22,0.22,0.22,0.12,,,,,1,1.70617267,0,0,0,0,1,0,0,0,,
031309,1.871374838,1.893514308,,,,0.22,0.22,0.22,0.22,0.12,,0.5,0.5,,,1.882444573,1,0,1,0,0,0,0,0,,
031311,-0.049585308,0.873311002,,-0.102966442,-0.241958461,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.166066692,2,0,4,8,3,3,0,0,,
031312,1.252696549,-0.020602033,,,-1.125382409,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.242883758,1,0,2,0,3,1,0,0,,
031313,,0.303127117,,0.58695925,0.153519472,0.22,0.22,0.22,0.22,0.12,0.392857143,0.392857143,,,0.214285714,0.382573817,0,0,1,8,6,2,0,0,,
031314,-0.250328481,-0.271714525,0.001586992,-0.521972917,0.084799974,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.219158368,4,1,10,8,5,4,1,1,2) # of groups=4,2
031315,,-0.623146747,,-0.52126666,0.333017639,0.22,0.22,0.22,0.22,0.12,0.392857143,0.392857143,,,0.214285714,-0.378230059,0,0,1,8,3,2,0,0,,
031317,-0.277310712,-0.089247262,0.335660362,0.433277108,-4.344636278,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.432832864,3,1,5,8,1,3,1,1,1) # of groups=3,2
031318,0.123427825,-0.029306678,-0.332486378,0.072431791,0.033659955,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.032466162,4,1,9,8,4,4,1,1,2) # of groups=4,3
040001,-0.194767888,0.407846589,0.577244657,0.303387092,-0.214621809,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.214861682,3,3,7,8,8,5,2,1,3) # of groups=5,4
040002,-1.02263314,-0.735328287,-0.001952047,-0.013306264,0.327093776,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.350857089,4,3,7,8,6,5,2,1,3) # of groups=5,2
040004,-1.053151306,0.944550557,-0.19335011,-0.082591733,-0.088583118,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.095229345,7,8,9,8,8,5,2,1,3) # of groups=5,3
040007,-0.506420113,-0.016502689,-0.002890669,-1.299418804,-0.074943934,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.410544373,7,7,11,8,7,5,2,1,3) # of groups=5,2
040010,0.519065252,1.760749673,0.198575623,-0.021789739,0.35396246,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.582927673,7,8,9,8,10,5,2,1,3) # of groups=5,5
040011,0.933034214,0.230182033,0.469908021,0.504213638,-1.156900995,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.33138622,3,1,5,8,5,4,1,1,2) # of groups=4,4
040014,-1.76759683,-0.143156162,0.260834689,-0.019937863,0.03181088,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.363551051,6,8,10,8,8,5,2,1,3) # of groups=5,2
040015,-2.542265613,0.50719603,-0.055766802,0.789715323,0.054655116,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.27968802,4,2,6,8,6,4,1,1,2) # of groups=4,2
040016,-0.684558273,-0.160130507,-0.68349649,-0.160996285,-0.828467544,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.471036047,6,8,10,8,7,5,2,1,3) # of groups=5,2
040017,-0.707031378,0.35592445,0.924625681,-0.465375616,-0.213409447,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.001817644,4,3,9,8,8,5,2,1,3) # of groups=5,3
040018,1.021416433,0.761299527,0.032500225,,0.400660484,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.573624127,2,1,5,0,3,2,0,0,,
040019,-1.163164512,-1.064584797,1.032110175,-0.4574444,0.019285052,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.361364171,3,2,5,8,6,4,1,1,2) # of groups=4,2
040020,-1.80994269,-1.114519393,0.246485533,-0.00683832,0.122259341,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.575988151,7,7,11,8,9,5,2,1,3) # of groups=5,2
040022,-1.560697281,0.559127314,-0.115329411,-0.530147197,0.22465505,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.335391641,7,8,9,8,8,5,2,1,3) # of groups=5,3
040026,0.496478311,0.287675963,1.167688326,-0.307012959,-0.164488637,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.342123885,7,7,11,8,11,5,2,1,3) # of groups=5,4
040027,-1.716162767,0.169502387,0.188118182,0.37491354,-0.807371297,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.31328286,7,7,11,8,8,5,2,1,3) # of groups=5,3
040029,-1.978599665,-0.082172474,-0.740818574,0.57992369,-0.32500278,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.527767079,7,8,11,8,8,5,2,1,3) # of groups=5,2
040036,-2.363386627,-1.155578428,0.103606733,-0.699314187,0.165112845,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.885414411,7,7,9,8,8,5,2,1,3) # of groups=5,1
040039,-2.303202938,-2.039240083,-0.598805302,-0.761391268,0.022067532,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.251932606,5,3,7,8,5,5,2,1,3) # of groups=5,1
040041,-1.019002484,0.233836207,1.063141124,-1.207292214,-0.025639768,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.207526593,6,6,8,8,8,5,2,1,3) # of groups=5,3
040047,-0.15235427,-1.399642935,0.394857758,,0.177136042,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,-0.299120966,3,2,6,0,4,3,1,1,1) # of groups=3,2
040050,-1.361346466,0.038326905,-0.175098607,-0.119140414,0.246228753,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.326249438,3,3,6,8,7,5,2,1,3) # of groups=5,3
040051,1.741005516,-0.431962895,-0.999542395,0.028020119,-1.775505319,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.138806162,3,2,7,8,6,4,1,1,2) # of groups=4,3
040055,-0.559824745,-1.024853301,-2.462401943,-1.430562819,-1.053744075,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.331530707,7,7,11,8,6,5,2,1,3) # of groups=5,1
040062,0.198772209,0.43883849,-0.182719333,-0.160996285,-0.518307322,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.002460039,7,8,11,8,11,5,2,1,3) # of groups=5,3
040067,-1.864100375,-0.466459304,0.294944902,-0.234019796,0.872075537,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.394670542,4,1,5,8,2,3,1,1,1) # of groups=3,2
040069,0.018185419,-0.642807771,0.988369396,-1.816118853,-0.648058043,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.397288763,3,2,5,8,7,4,1,1,2) # of groups=4,2
040071,-1.241829224,-1.939364393,-1.909005905,-0.241951012,-0.21422735,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.198780399,6,7,10,8,8,5,2,1,3) # of groups=5,1
040072,0.384879959,0.037352963,-1.191386873,2.002906532,0.11774327,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.28555476,3,3,7,8,5,5,2,1,3) # of groups=5,4
040074,-0.1393296,-0.333093399,-0.054981335,,,0.22,0.22,0.22,0.22,0.12,,0.333333333,0.333333333,0.333333333,,-0.175801445,1,1,1,0,0,0,0,0,,
040076,-0.456481396,-0.157290737,1.032110175,1.330892593,0.487965572,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.443386608,3,2,5,8,5,4,1,1,2) # of groups=4,4
040078,-0.928586316,-1.411699158,-0.691218195,-2.171482795,-0.264508255,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.176398013,7,7,9,8,7,5,2,1,3) # of groups=5,1
040084,-0.144613987,0.358164828,0.915542384,-0.464609427,-1.244979767,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.003211137,5,6,8,8,7,5,2,1,3) # of groups=5,3
040085,0.833352084,-0.215645948,1.032110175,0.363001217,0.262911026,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.474369179,3,2,5,8,7,4,1,1,2) # of groups=4,4
040088,-0.91481562,1.152202279,-0.102147724,0.08199459,0.014548597,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.049537207,5,4,8,8,8,5,2,1,3) # of groups=5,4
040114,-2.40711476,-0.629131509,-0.551880655,-0.530147197,0.325909084,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.866911216,7,8,11,8,7,5,2,1,3) # of groups=5,1
040118,-0.249198803,-1.101288223,0.475464636,0.077888636,-0.342256963,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.216440261,7,7,11,8,9,5,2,1,3) # of groups=5,3
040119,-1.060504613,-0.050157527,-0.231907531,0.134753532,0.728362437,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.178316058,6,7,10,8,6,5,2,1,3) # of groups=5,3
040134,0.438952288,-1.011323631,-0.98816088,1.626065621,0.167050658,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.034463427,7,5,8,8,7,5,2,1,3) # of groups=5,4
040137,0.273061055,0.156778953,0.586635594,-0.014391953,-0.395846472,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.172956826,6,3,7,8,5,5,2,1,3) # of groups=5,4
040147,,0.924257749,0.653193822,1.940252662,0.484202151,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,1.066665628,0,2,3,8,3,3,0,0,,
040152,,0.548833334,-0.185807423,0.876705531,-0.606175184,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,,0.282051282,0.153846154,0.256410122,0,2,3,8,3,3,0,0,,
040153,1.559752663,0.335319765,0.382426461,,0.48755199,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.71737948,3,1,4,0,5,3,1,1,1) # of groups=3,4
040154,-0.159452249,0.07638979,0.824815875,0.376788187,0.278095346,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.279450594,6,5,8,8,6,5,2,1,3) # of groups=5,4
040156,,-0.008123648,0.032500225,,0.326756646,0.22,0.22,0.22,0.22,0.12,,0.392857143,,0.392857143,0.214285714,0.079595793,0,1,2,0,5,1,0,0,,
041300,1.020692191,1.633370561,,,0.25297009,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,1.096875386,1,0,2,0,4,1,0,0,,
041302,0.788687833,-0.971667763,,,1.288497654,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.204221668,1,0,3,0,1,1,0,0,,
041303,-0.835342675,0.998264335,,,-0.143314796,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.033294625,1,0,2,0,5,1,0,0,,
041304,0.23861434,0.964483377,,,0.646548001,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.611191532,2,0,3,0,2,1,0,0,,
041305,0.932991008,1.518936954,,,0.733148781,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,1.120360724,2,0,3,0,4,2,0,0,,
041306,-0.440818141,-0.528343289,,,0.945802573,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.178070011,3,0,5,0,2,2,1,0,,
041307,-0.593841238,-0.635934321,,1.249361077,0.091906587,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.019663595,3,0,5,8,3,4,1,1,2) # of groups=4,3
041308,0.402013902,-2.317742799,,,-0.798892274,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.923798983,1,0,2,0,3,1,0,0,,
041309,0.577856929,-0.47202907,,,-0.071599337,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.026232515,2,0,4,0,4,2,0,0,,
041310,-0.158276463,1.543970821,1.671953842,,0.687593747,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.968197248,3,1,7,0,4,3,1,1,1) # of groups=3,5
041311,0.035245165,0.631939516,,,0.188856656,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.302577551,3,0,5,0,4,3,1,1,1) # of groups=3,4
041312,0.753141413,1.354456367,-0.887008573,0.728913329,-0.200717123,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.404804503,3,2,7,8,5,4,1,1,2) # of groups=4,4
041313,1.05716251,-0.54423706,0.001586992,,0.745922338,0.22,0.22,0.22,0.22,0.12,,0.282051282,0.282051282,0.282051282,0.153846154,0.259876176,2,1,6,0,4,2,0,0,,
041314,-0.814204093,-0.006793765,,,0.102440199,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.300583402,3,0,4,0,2,2,1,0,,
041316,0.07518082,-0.378382704,,,-1.499502238,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,-0.440436934,2,0,2,0,3,1,0,0,,
041317,-0.216664386,1.841211443,,,0.728880441,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.794403581,1,0,1,0,4,1,0,0,,
041318,0.391647506,1.244982015,,,1.004417257,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.858193867,2,0,3,0,4,2,0,0,,
041320,,,,,0.780377126,0.22,0.22,0.22,0.22,0.12,,,,,1,0.780377126,0,0,0,0,3,1,0,0,,
041321,0.072153657,0.467931408,-2.569581133,0.660073423,0.715156128,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.215454247,3,1,5,8,6,4,1,1,2) # of groups=4,2
041322,-0.37999937,0.351704817,,,0.472437555,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.090120901,3,0,4,0,2,2,1,0,,
041323,-0.419874611,-0.94024954,-1.334706489,1.709008591,-0.362183532,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.260342875,3,1,5,8,4,4,1,1,2) # of groups=4,2
041324,0.252307746,0.691641321,,,0.825767505,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.547787313,3,0,5,0,5,3,1,1,1) # of groups=3,4
041326,0.027749478,0.882476974,,,-1.07588761,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.127041618,2,0,3,0,3,2,0,0,,
041327,0.474574384,-0.330956929,,1.174573059,0.647058502,0.22,0.22,0.22,0.22,0.12,0.282051282,0.282051282,0.282051282,,0.153846154,0.471344786,3,0,5,8,5,4,1,1,2) # of groups=4,4
041328,1.240850204,-0.289306918,,,0.80323108,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.545941522,3,0,5,0,3,3,1,1,1) # of groups=3,4
041329,-1.53135575,1.272491431,,,0.521114151,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.009970621,1,0,3,0,5,2,0,0,,
041330,0.357158134,-0.228775295,,,0.014110547,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.053459804,3,0,4,0,2,2,1,0,,
041331,1.098026977,0.409941414,,,0.416114751,0.22,0.22,0.22,0.22,0.12,,0.392857143,0.392857143,,0.214285714,0.6815836,1,0,3,0,2,1,0,0,,
050002,-0.781556702,-2.155776407,0.603106712,-1.121092813,-0.238056403,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.788736995,5,4,8,8,2,4,2,1,2) # of groups=4,2
050006,-0.036762538,0.671218268,0.444414113,-1.127612574,-0.854380081,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.113249011,6,7,10,8,10,5,2,1,3) # of groups=5,3
050007,1.147279002,1.962296901,0.586409148,0.217095182,0.036374224,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.865242558,7,7,11,8,6,5,2,1,3) # of groups=5,5
050008,-0.633206295,-0.040608828,-0.164819531,-1.223131962,-0.076845319,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.462810094,4,6,6,8,3,5,2,1,3) # of groups=5,2
050009,-0.680259395,0.320664122,0.264480192,-0.683829339,-0.231500187,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.199147795,7,7,11,8,7,5,2,1,3) # of groups=5,3
050013,0.815930089,1.154069973,0.508414661,0.499401427,0.590621954,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.725994187,6,5,11,8,6,5,2,1,3) # of groups=5,5
050014,0.178975131,0.095808588,0.942119293,0.531722645,1.143609248,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.521930754,4,4,9,8,4,5,2,1,3) # of groups=5,5
050017,0.29579983,0.623121474,0.360125231,0.077888636,0.393011306,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.345687094,7,8,9,8,4,5,2,1,3) # of groups=5,4
050022,0.759920351,-1.087235486,0.723247154,-1.662247312,0.001913604,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.278359732,7,8,9,8,7,5,2,1,3) # of groups=5,3
050024,0.810993698,0.194366731,1.082892438,-1.068586109,0.177891174,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.245673627,5,3,5,8,6,5,2,1,3) # of groups=5,4
050025,2.125077272,-0.16061826,0.604319571,0.371786576,-0.202206613,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.622659541,7,8,11,8,10,5,2,1,3) # of groups=5,5
050026,0.495440659,-0.086049277,0.821152722,-0.319080478,0.045864365,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.206025722,7,7,11,8,8,5,2,1,3) # of groups=5,4
050028,-1.373313909,1.130544351,0.526856628,0.504782468,-0.450797905,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.11945555,4,2,6,8,6,4,1,1,2) # of groups=4,3
